Trd, 000328.475, 102.0
Trd, 000329.650, 101
Trd, 000329.750, 100
Trd, 000329.875, 109
Trd, 000330.000, 99
Trd, 000330.775, 102.0
Trd, 000331.575, 99
Trd, 000331.950, 97.0
Trd, 000333.075, 97
Trd, 000333.250, 99
Trd, 000334.300, 99
Trd, 000334.800, 99
Trd, 000335.725, 102.0
Trd, 000337.025, 100
Trd, 000337.725, 102.0
Trd, 000338.175, 101
Trd, 000338.950, 100
Trd, 000339.025, 101
Trd, 000339.875, 100
Trd, 000340.775, 100
Trd, 000341.150, 100
Trd, 000341.775, 100
Trd, 000342.875, 100
Trd, 000343.025, 99
Trd, 000343.300, 99
Trd, 000343.625, 101.0
Trd, 000344.400, 97.0
Trd, 000345.800, 100
Trd, 000345.850, 98
Trd, 000346.575, 99
Trd, 000347.150, 98
Trd, 000348.225, 102.0
Trd, 000348.900, 101
Trd, 000349.550, 100
Trd, 000350.125, 99
Trd, 000350.500, 100
Trd, 000350.900, 98.0
Trd, 000352.050, 98
Trd, 000352.275, 100.0
Trd, 000352.925, 100
Trd, 000353.175, 101
Trd, 000354.950, 101.0
Trd, 000355.050, 102.0
Trd, 000355.850, 98
Trd, 000356.950, 98.0
Trd, 000357.075, 99
Trd, 000357.825, 101
Trd, 000359.200, 98
Trd, 000359.225, 97.0
Trd, 000360.775, 99
Trd, 000361.250, 98
Trd, 000361.750, 99.0
Trd, 000362.100, 99
Trd, 000362.900, 97
Trd, 000363.000, 102.0
Trd, 000363.725, 100
Trd, 000363.750, 97
Trd, 000364.500, 97
Trd, 000365.325, 97
Trd, 000365.950, 94
Trd, 000366.275, 95
Trd, 000366.450, 96
Trd, 000366.750, 95
Trd, 000367.950, 102.0
Trd, 000368.400, 104
Trd, 000368.700, 98.0
Trd, 000369.225, 98.0
Trd, 000370.975, 100
Trd, 000371.075, 101
Trd, 000371.400, 104
Trd, 000372.500, 102.0
Trd, 000373.900, 102
Trd, 000375.800, 103
Trd, 000376.325, 103
Trd, 000376.550, 102.0
Trd, 000376.750, 101
Trd, 000377.200, 102
Trd, 000377.300, 102.0
Trd, 000378.450, 102
Trd, 000379.625, 103
Trd, 000380.800, 106
Trd, 000382.025, 101
Trd, 000382.400, 102
Trd, 000382.475, 101
Trd, 000382.975, 101
Trd, 000383.250, 100
Trd, 000385.975, 102.0
Trd, 000386.375, 102
Trd, 000386.800, 101
Trd, 000386.925, 102
Trd, 000387.100, 100
Trd, 000387.650, 107
Trd, 000389.050, 103
Trd, 000389.575, 104
Trd, 000390.100, 101.0
Trd, 000390.550, 101
Trd, 000391.275, 101.0
Trd, 000391.300, 102.0
Trd, 000391.750, 107
Trd, 000391.875, 97.0
Trd, 000393.475, 99
Trd, 000393.575, 101.0
Trd, 000393.925, 98
Trd, 000394.650, 102.0
Trd, 000395.700, 102.0
Trd, 000396.450, 102
Trd, 000396.475, 101
Trd, 000396.575, 102.0
Trd, 000396.800, 107
Trd, 000398.200, 101
Trd, 000399.050, 100
Trd, 000399.450, 100
Trd, 000399.575, 99
Trd, 000400.025, 98
Trd, 000400.375, 99
Trd, 000400.600, 98
Trd, 000402.100, 98.0
Trd, 000402.725, 99
Trd, 000403.250, 99
Trd, 000403.950, 102.0
Trd, 000404.925, 100
Trd, 000405.250, 98
Trd, 000405.425, 99
Trd, 000405.775, 97
Trd, 000405.850, 100
Trd, 000407.375, 97.0
Trd, 000407.400, 96
Trd, 000408.275, 99.0
Trd, 000408.575, 96
Trd, 000409.350, 102.0
Trd, 000410.225, 100
Trd, 000410.700, 101
Trd, 000411.325, 101
Trd, 000411.375, 98
Trd, 000413.250, 98.0
Trd, 000413.900, 98
Trd, 000415.075, 97.0
Trd, 000415.100, 99
Trd, 000415.800, 98.0
Trd, 000416.825, 102.0
Trd, 000418.050, 102.0
Trd, 000418.100, 101
Trd, 000418.575, 103
Trd, 000419.325, 100
Trd, 000420.375, 101.0
Trd, 000421.100, 102.0
Trd, 000421.800, 100
Trd, 000422.550, 103
Trd, 000422.850, 105
Trd, 000423.725, 104
Trd, 000424.725, 103
Trd, 000425.150, 104
Trd, 000426.275, 103
Trd, 000427.050, 103
Trd, 000427.675, 102
Trd, 000428.950, 101
Trd, 000429.575, 101
Trd, 000429.975, 101
Trd, 000430.125, 102.0
Trd, 000430.325, 80
Trd, 000430.450, 81.0
Trd, 000430.950, 92.0
Trd, 000432.075, 107
Trd, 000433.175, 99
Trd, 000433.900, 106
Trd, 000434.150, 96
Trd, 000435.000, 101
Trd, 000435.725, 102.0
Trd, 000436.225, 100
Trd, 000438.200, 100
Trd, 000439.150, 99
Trd, 000439.200, 101
Trd, 000441.150, 98
Trd, 000441.250, 98
Trd, 000441.825, 97.0
Trd, 000442.450, 98
Trd, 000443.475, 97
Trd, 000443.775, 96
Trd, 000444.550, 98
Trd, 000444.750, 98
Trd, 000444.875, 96
Trd, 000446.875, 103
Trd, 000447.325, 102.0
Trd, 000447.750, 97
Trd, 000447.950, 101
Trd, 000450.675, 98
Trd, 000451.250, 98
Trd, 000451.375, 99
Trd, 000452.050, 99
Trd, 000452.200, 101.0
Trd, 000453.200, 100.0
Trd, 000453.250, 102.0
Trd, 000454.850, 99
Trd, 000455.350, 98
Trd, 000455.600, 99
Trd, 000455.775, 98.0
Trd, 000456.950, 102.0
Trd, 000457.500, 107
Trd, 000458.050, 103
Trd, 000458.200, 104
Trd, 000458.500, 107.0
Trd, 000458.575, 102.0
Trd, 000459.725, 100
Trd, 000460.250, 102
Trd, 000461.125, 101
Trd, 000462.175, 100
Trd, 000463.775, 100.0
Trd, 000463.925, 101
Trd, 000464.025, 102.0
Trd, 000464.425, 101
Trd, 000464.475, 101
Trd, 000465.925, 99
Trd, 000466.500, 96
Trd, 000467.725, 95
Trd, 000468.200, 97
Trd, 000468.675, 94.0
Trd, 000468.700, 102.0
Trd, 000468.800, 92.0
Trd, 000470.500, 97
Trd, 000471.050, 96
Trd, 000471.650, 95
Trd, 000472.425, 102.0
Trd, 000472.625, 104
Trd, 000473.625, 95.0
Trd, 000473.900, 96
Trd, 000474.025, 107
Trd, 000475.225, 107.0
Trd, 000475.475, 103
Trd, 000476.100, 103
Trd, 000477.525, 110
Trd, 000477.925, 106
Trd, 000478.050, 109
Trd, 000478.275, 107
Trd, 000479.375, 108
Trd, 000479.625, 107
Trd, 000480.175, 106
Trd, 000480.450, 105
Trd, 000481.225, 107.0
Trd, 000481.725, 97.0
Trd, 000482.600, 103.0
Trd, 000483.225, 112
Trd, 000483.650, 110
Trd, 000484.050, 108
Trd, 000484.975, 108
Trd, 000485.175, 109
Trd, 000486.250, 107.0
Trd, 000486.500, 105
Trd, 000488.725, 107
Trd, 000488.850, 106
Trd, 000489.400, 105
Trd, 000489.625, 105
Trd, 000490.600, 104
Trd, 000490.650, 104
Trd, 000490.975, 105
Trd, 000491.125, 107.0
Trd, 000491.300, 105
Trd, 000492.075, 105
Trd, 000492.575, 103.0
Trd, 000492.675, 102.0
Trd, 000494.000, 100
Trd, 000495.325, 101
Trd, 000495.750, 101.0
Trd, 000495.800, 102.0
Trd, 000496.275, 100
Trd, 000497.575, 102
Trd, 000498.400, 97.0
Trd, 000499.650, 101.0
Trd, 000500.225, 102
Trd, 000500.650, 100
Trd, 000502.425, 99
Trd, 000502.975, 98
Trd, 000503.600, 102.0
Trd, 000504.250, 98.0
Trd, 000505.125, 98
Trd, 000505.725, 97
Trd, 000506.225, 97
Trd, 000506.675, 103.0
Trd, 000507.275, 102.0
Trd, 000508.300, 104
Trd, 000508.875, 101
Trd, 000509.100, 103
Trd, 000510.650, 100.0
Trd, 000511.850, 101
Trd, 000511.900, 100
Trd, 000512.250, 100.0
Trd, 000514.375, 100
Trd, 000514.650, 99
Trd, 000514.950, 99
Trd, 000515.125, 99
Trd, 000515.725, 99
Trd, 000515.925, 102.0
Trd, 000517.075, 101
Trd, 000517.825, 98
Trd, 000517.975, 101
Trd, 000519.025, 100
Trd, 000519.700, 100
Trd, 000520.100, 99
Trd, 000520.400, 99
Trd, 000520.650, 102.0
Trd, 000522.225, 106
Trd, 000522.825, 100
Trd, 000524.050, 102.0
Trd, 000524.275, 105
Trd, 000524.475, 104
Trd, 000524.550, 107
